ID,TENURE,AGE,GENDER,NATIONALITY,AREA_CODE,STATE,REGION,STATUS_BEFORE,STATUS_AFTER,OFFER_TAKER,OFFER_TAKE_UP_DT,DATA_PURC_BEFORE,DATA_PURC_AFTER,DATA_CHRG_BEFORE,DATA_CHRG_AFTER,DATA_USG_BEFORE,DATA_USG_AFTER,VOICE_USG_BEFORE,VOICE_USG_AFTER,RLD_IND_BEFORE,RLD_IND_AFTER,RLD_AMT_BEFORE,RLD_AMT_AFTER,CPA_RVN_BEFORE,CPA_RVN_AFTER,ARPU_BEFORE,ARPU_AFTER,ACTVIITY_DAYS_AFTER,ACTIVITY_STATUS_AFTER,OFFER_CD,OFFER_NAME,OFFER_TYPE,RELOAD_CD,RELOAD_CHANNEL,RELOAD_TYPE
S806,232,75,Male,Malaysia,11,SABAH,EAST WEST,Active,Close,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,34,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S807,163,75,Male,Malaysia,1,JOHORE,SOURTHERN,Active,Active,Y,10/05/2022,N,N,?,?,0,0,0,0,Y,N,10,?,?,?,0.2,?,39,NO ACTIVITY SINCE SEP,A002,BOS_2,Free Internet (10GB),C2,DSO,DIGITAL
S808,170,75,Male,Malaysia,9,PERAK,NORTHERN,Active,Active,Y,10/06/2022,N,N,?,?,0,0,0.1167,0,N,N,?,?,?,?,0.08,?,12,DURING & AFTER CAMP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S809,160,75,Male,Malaysia,8,PENANG,NORTHERN,Active,Active,Y,10/06/2022,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,2,DURING & AFTER CAMP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S810,25,75,Male,Malaysia,6,N SEMBILAN,SOURTHERN,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,2,DURING & AFTER CAMP,,NA,NA,NA,NA,NA
S811,280,75,Male,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,Y,10/05/2022,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,35,NO ACTIVITY SINCE SEP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S812,15,75,Male,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,Y,10/05/2022,Y,N,15,?,0,0,0,0,N,N,?,?,?,?,?,?,35,NO ACTIVITY SINCE SEP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S813,24,76,Male,Malaysia,1,JOHORE,SOURTHERN,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,38,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S814,58,76,Male,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,Y,10/05/2022,Y,N,15,?,0.000102,0.000263,0,0,N,N,?,?,?,?,?,?,0,DURING & AFTER CAMP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S815,46,76,Male,Malaysia,1,JOHORE,SOURTHERN,Active,Active,Y,10/06/2022,Y,N,15,?,0,0,0,0,Y,Y,5,5,?,?,?,?,39,NO ACTIVITY SINCE SEP,A002,BOS_2,Free Internet (10GB),C2,DSO,DIGITAL
S816,23,77,Female,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,Y,10/06/2022,Y,N,15,?,1.420354,0,2.8,0,N,N,?,?,?,?,0.8,?,38,NO ACTIVITY SINCE SEP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S817,15,77,Female,Malaysia,11,SABAH,EAST WEST,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,19,DURING CAMP THEN REMAIN,,NA,NA,NA,NA,NA
S818,78,77,Male,Malaysia,8,PENANG,NORTHERN,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,19,DURING CAMP THEN REMAIN,,NA,NA,NA,NA,NA
S819,60,78,Male,Malaysia,13,TERENGGANU,EASTERN,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,37,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S820,74,78,Female,Malaysia,2,KEDAH,NORTHERN,Active,Active,Y,10/05/2022,Y,N,15,?,0.000011,0.000012,0,0,N,N,?,?,?,?,?,?,11,BEFORE & AFTER CAMP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S821,292,78,Female,Malaysia,9,PERAK,NORTHERN,Active,Active,Y,10/06/2022,N,N,?,?,0,0,0,0,N,N,?,?,?,?,0.2,?,33,NO ACTIVITY SINCE SEP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S822,288,78,Male,Malaysia,8,PENANG,NORTHERN,Active,Close,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,1,BEFORE & AFTER CAMP,,NA,NA,NA,NA,NA
S823,155,78,Male,Malaysia,1,JOHORE,SOURTHERN,Active,Active,N,?,N,N,?,?,0,0,0,0,Y,N,10,?,?,?,?,?,35,NO ACTIVITY SINCE SEP,,NA,NA,C2,KIOSK,DIGITAL
S824,28,78,Female,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Close,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,18,DURING CAMP THEN REMAIN,,NA,NA,NA,NA,NA
S825,241,78,Male,Malaysia,6,SEREMBAN/MELAKA,SOURTHERN,Active,Active,Y,10/05/2022,Y,N,15,?,0,0,0,0,N,N,?,?,?,?,?,?,5,BEFORE & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S826,56,79,Female,Malaysia,12,SARAWAK,EAST WEST,Active,Active,Y,10/05/2022,Y,N,15,?,0.087375,0.00018,0.55,0,Y,N,5,?,0.15,?,0.3,0.2,1,DURING & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),C2,KIOSK,DIGITAL
S827,157,79,Female,Malaysia,8,PENANG,NORTHERN,Active,Close,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,10,DURING & AFTER CAMP,,NA,NA,NA,NA,NA
S828,215,79,Female,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,Y,10/05/2022,N,N,?,?,0,0,5.0167,6.7167,Y,Y,40,10,?,?,1.69,2.08,2,BEFORE & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),C2,KIOSK,DIGITAL
S829,38,79,Male,Malaysia,12,SARAWAK,EAST WEST,Active,Active,Y,10/06/2022,Y,N,15,?,0,0,0,0,N,N,?,?,?,?,?,?,4,BEFORE & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S830,30,79,Female,Malaysia,12,SARAWAK,EAST WEST,Active,Active,Y,10/05/2022,Y,N,15,?,0,0.000259,0,0,N,N,?,?,?,?,?,?,0,DURING & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S831,24,79,Male,Malaysia,13,TERENGGANU,EASTERN,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,33,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S832,193,79,Male,Malaysia,9,PERAK,NORTHERN,Active,Active,N,?,N,N,?,?,0,0,0,0,N,Y,?,5,?,?,?,?,1,BEFORE & AFTER CAMP,,NA,NA,C2,KIOSK,DIGITAL
S833,38,80,Female,Malaysia,9,PERAK,NORTHERN,Active,Active,Y,10/06/2022,Y,N,15,?,0.00117,0.000054,0.1,0,N,N,?,?,?,?,0.3,?,4,DURING & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S834,131,80,Female,Malaysia,11,SABAH,EAST WEST,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,37,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S835,155,81,Male,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,Y,10/06/2022,N,N,?,?,0,0,0,1.8667,Y,N,10,?,?,?,?,0.32,0,DURING & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),C2,KIOSK,DIGITAL
S836,245,81,Female,Malaysia,1,JOHOR,SOURTHERN,Active,Active,Y,10/05/2022,N,N,?,?,0,0,5.3333,0,Y,N,30,?,?,?,1.52,?,0,BEFORE & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),C2,KIOSK,DIGITAL
S837,42,81,Male,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,0,DURING & AFTER CAMP,,NA,NA,NA,NA,NA
S838,159,82,Male,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,Y,10/05/2022,N,N,?,?,0,0,0,2,N,N,?,?,?,?,?,0.32,6,DURING & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S839,83,82,Female,Malaysia,1,JOHORE,SOURTHERN,Active,Active,N,?,N,Y,?,34.98,0,0.229937,0,0.05,N,Y,?,30,?,?,?,35.11,0,DURING & AFTER CAMP,,NA,NA,C2,KIOSK,DIGITA;
S840,119,82,Male,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,Y,10/06/2022,N,N,?,?,0,0,0.2,0,N,N,?,?,?,?,0.1,?,16,BEFORE & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S841,83,82,Female,Malaysia,9,PERAK,NORTHERN,Active,Active,Y,10/06/2022,N,N,?,?,0,0,0,23.6833,N,N,?,?,?,?,?,6.57,1,DURING & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S842,16,82,Male,Malaysia,9,PERAK,NORTHERN,Active,Active,Y,10/05/2022,Y,N,15,?,0.018472,0.000154,13.5834,0,N,N,?,?,?,?,4.4,?,9,BEFORE & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S843,18,82,Male,Malaysia,9,PERAK,NORTHERN,Active,Active,N,?,N,N,?,?,0,0,1.0167,0,Y,N,10,?,?,?,0.9,?,3,DURING & AFTER CAMP,,NA,NA,C2,KIOSK,DIGITAL
S844,295,-9999,Female,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,17,DURING & AFTER CAMP,,NA,NA,NA,NA,NA
S845,35,85,Female,Malaysia,9,PERAK,NORTHERN,Active,Active,Y,10/05/2022,Y,N,15,?,0,0.084032,0,0,N,N,?,?,?,?,?,?,2,DURING & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S846,156,-9999,Male,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,N,?,N,N,?,?,0,0,0,0,Y,Y,5,5,?,?,?,?,0,BEFORE & AFTER CAMP,,NA,NA,C2,KIOSK,DIGITAL
S847,18,86,Male,Malaysia,11,SABAH,EAST WEST,Active,Active,Y,10/05/2022,Y,N,15,?,0,0,0,0,Y,N,5,?,?,?,?,?,33,NO ACTIVITY SINCE SEP,A001,BOS_1,FREE Internet (18GB),C2,KIOSK,DIGITAL
S848,81,86,Male,Malaysia,8,PENANG,NORTHERN,Active,Active,Y,10/06/2022,N,N,?,?,0.000327,0.000024,0.7167,0,Y,N,5,?,?,?,1.39,?,14,DURING & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),C2,KIOSK,DIGITAL
S849,186,-9999,Female,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,14,BEFORE & AFTER CAMP,,NA,NA,NA,NA,NA
S850,32,88,Female,Malaysia,11,SABAH,EAST WEST,Active,Active,Y,10/05/2022,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,19,DURING CAMP THEN REMAIN,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
